State,Domain,Reporting Program,Measure Name,Measure Abbreviation,Measure Type,Rate Definition,FFY,Population,Methodology,State Rate,Number of States Reporting,Median,Bottom Quartile,Top Quartile,Notes,Source,State Specific Comments,Rate Used in Calculating State Mean and Median
Utah,Primary Care Access and Preventive Care,Child Core Set,Immunizations for Adolescents: Age 13,IMA-CH,Higher rates are better for this measure,Percentage Receiving Meningococcal Conjugate and Tdap Vaccines (Combination 1) by Their 13th Birthday,2019,Medicaid only,Administrative & Hybrid,86.4,44,78.6,66.7,85.3,,"Mathematica analysis of MACPro reports for the FFY 2019 reporting cycle as of May 31, 2020.","Medicaid rates include managed care population (4 MCOs), representing 85 percent of the population. Rates exclude FFS population, representing 15 percent of the population. Rates were derived using both administrative and hybrid method data. One MCO used the administrative method and three MCOs used the hybrid method. Denominator is the measure-eligible population. Administrative data sources are claims/encounters and state immunization registry. MCO rates were audited by HEDIS auditors.",Yes
Utah,Primary Care Access and Preventive Care,Child Core Set,Immunizations for Adolescents: Age 13,IMA-CH,Higher rates are better for this measure,Percentage Completing the Human Papillomavirus (HPV) Vaccine Series by Their 13th Birthday,2019,CHIP only,Hybrid,37.9,45,34.4,30.5,39.5,,"Mathematica analysis of MACPro reports for the FFY 2019 reporting cycle as of May 31, 2020.","CHIP rates include managed care population (2 MCOs). Denominator is the sample size, which is equivalent to the measure-eligible population. Administrative data sources are claims/encounters and state immunization registry. MCO rates were audited by HEDIS auditors.",No
Utah,Primary Care Access and Preventive Care,Child Core Set,Immunizations for Adolescents: Age 13,IMA-CH,Higher rates are better for this measure,Percentage Receiving Meningococcal Conjugate and Tdap Vaccines (Combination 1) by Their 13th Birthday,2019,CHIP only,Hybrid,90.5,44,78.6,66.7,85.3,,"Mathematica analysis of MACPro reports for the FFY 2019 reporting cycle as of May 31, 2020.","CHIP rates include managed care population (2 MCOs). Denominator is the sample size, which is equivalent to the measure-eligible population. Administrative data sources are claims/encounters and state immunization registry. MCO rates were audited by HEDIS auditors.",No
Utah,Primary Care Access and Preventive Care,Child Core Set,Weight Assessment and Counseling for Nutrition and Physical Activity for Children/Adolescents - Body Mass Index Assessment for Children/Adolescents: Ages 3 to 17,WCC-CH,Higher rates are better for this measure,Percentage who had an Outpatient Visit with a Primary Care Practitioner or Obstetrician/Gynecologist who had Body Mass Index Percentile Documented in the Medical Record: Ages 3 to 17,2019,Medicaid only,Hybrid,78.0,38,69.7,45.8,80,,"Mathematica analysis of MACPro reports for the FFY 2019 reporting cycle as of May 31, 2020.","Medicaid rate includes managed care population (4 MCOs), representing 85 percent of the population. Rate excludes FFS population, representing 15 percent of the population. Denominator is the sample size; measure-eligible population is 57,481. MCO rates were audited by HEDIS auditors.",Yes
Utah,Primary Care Access and Preventive Care,Child Core Set,Weight Assessment and Counseling for Nutrition and Physical Activity for Children/Adolescents - Body Mass Index Assessment for Children/Adolescents: Ages 3 to 17,WCC-CH,Higher rates are better for this measure,Percentage who had an Outpatient Visit with a Primary Care Practitioner or Obstetrician/Gynecologist who had Body Mass Index Percentile Documented in the Medical Record: Ages 3 to 17,2019,CHIP only,Hybrid,78.8,38,69.7,45.8,80,,"Mathematica analysis of MACPro reports for the FFY 2019 reporting cycle as of May 31, 2020.","CHIP rate includes managed care population (2 MCOs). Denominator is the sample size; measure-eligible population is 7,870. MCO rates were audited by HEDIS auditors.",No
Utah,Primary Care Access and Preventive Care,Child Core Set,Well-Child Visits in the First 15 Months of Life,W15-CH,Higher rates are better for this measure,Percentage who had 6 or More Well-Child Visits with a Primary Care Practitioner during the First 15 Months of Life,2019,Medicaid only,Hybrid,61.8,48,64,57.3,69.7,,"Mathematica analysis of MACPro reports for the FFY 2019 reporting cycle as of May 31, 2020.","Medicaid rate includes managed care population (4 MCOs), representing 85 percent of the population. Rate excludes FFS population, representing 15 percent of the population. Denominator is the sample size; measure-eligible population is 6,267. MCO rates were audited by HEDIS auditors.",Yes
Utah,Primary Care Access and Preventive Care,Child Core Set,Well-Child Visits in the First 15 Months of Life,W15-CH,Higher rates are better for this measure,Percentage who had 6 or More Well-Child Visits with a Primary Care Practitioner during the First 15 Months of Life,2019,CHIP only,Hybrid,73.2,48,64,57.3,69.7,,"Mathematica analysis of MACPro reports for the FFY 2019 reporting cycle as of May 31, 2020.",CHIP rate includes managed care population (2 MCOs). Denominator is the sample size; measure-eligible population is 503. MCO rates were audited by HEDIS auditors.,No
Utah,Primary Care Access and Preventive Care,Child Core Set,"Well-Child Visits in the Third, Fourth, Fifth, and Sixth Years of Life",W34-CH,Higher rates are better for this measure,Percentage who had 1 or More Well-Child Visits with a Primary Care Practitioner: Ages 3 to 6,2019,Medicaid only,Administrative & Hybrid,62.4,49,69,61.8,74.3,,"Mathematica analysis of MACPro reports for the FFY 2019 reporting cycle as of May 31, 2020.","Medicaid rate includes managed care population (4 MCOs), representing 85 percent of the population. Rate excludes FFS population, representing 15 percent of the population. Rate was derived using both administrative and hybrid method data. One MCO used the administrative method and three MCOs used the hybrid method. Denominator is the measure-eligible population. MCO rates were audited by HEDIS auditors.",Yes
Utah,Primary Care Access and Preventive Care,Child Core Set,"Well-Child Visits in the Third, Fourth, Fifth, and Sixth Years of Life",W34-CH,Higher rates are better for this measure,Percentage who had 1 or More Well-Child Visits with a Primary Care Practitioner: Ages 3 to 6,2019,CHIP only,Hybrid,70.0,49,69,61.8,74.3,,"Mathematica analysis of MACPro reports for the FFY 2019 reporting cycle as of May 31, 2020.","CHIP rate includes managed care population (2 MCOs). Denominator is the sample size; measure-eligible population is 2,784. MCO rates were audited by HEDIS auditors.",No
Vermont,Behavioral Health Care,Child Core Set,Follow-Up After Hospitalization for Mental Illness: Ages 6 to 17,FUH-CH,Higher rates are better for this measure,Percentage of Hospitalizations for Mental Illness or Intentional Self-Harm with a Follow-Up Visit Within 7 Days after Discharge: Ages 6 to 17,2019,Medicaid & CHIP,Administrative,70.2,44,41.9,35,58.8,,"Mathematica analysis of MACPro reports for the FFY 2019 reporting cycle as of May 31, 2020.","Rates include statewide 1115 waiver population enrolled in a public non-risk prepaid inpatient health plan population, representing the total Medicaid population. Data sources are MMIS and encounter records from Department of Mental Health database. State attributes higher performance to pilot program that includes discharge planning upon admission and weekly conference calls between the Medicaid agency, Department of Children and Families, Department of Mental Health, and the one children’s mental health hospital in the state. Rates were validated by the state's EQRO.",Yes
Vermont,Behavioral Health Care,Child Core Set,Follow-Up After Hospitalization for Mental Illness: Ages 6 to 17,FUH-CH,Higher rates are better for this measure,Percentage of Hospitalizations for Mental Illness or Intentional Self-Harm with a Follow-Up Visit Within 30 Days after Discharge: Ages 6 to 17,2019,Medicaid & CHIP,Administrative,85.7,44,66.3,58.6,79.5,,"Mathematica analysis of MACPro reports for the FFY 2019 reporting cycle as of May 31, 2020.","Rates include statewide 1115 waiver population enrolled in a public non-risk prepaid inpatient health plan population, representing the total Medicaid population. Data sources are MMIS and encounter records from Department of Mental Health database. State attributes higher performance to pilot program that includes discharge planning upon admission and weekly conference calls between the Medicaid agency, Department of Children and Families, Department of Mental Health, and the one children’s mental health hospital in the state. Rates were validated by the state's EQRO.",Yes
Vermont,Behavioral Health Care,Child Core Set,Follow-Up Care for Children Prescribed Attention-Deficit/Hyperactivity Disorder (ADHD) Medication: Ages 6 to 12,ADD-CH,Higher rates are better for this measure,Percentage Newly Prescribed ADHD Medication with 1 Follow-Up Visit During the 30-Day Initiation Phase: Ages 6 to 12,2019,Medicaid & CHIP,Administrative,63.7,40,48.6,41.9,55.8,,"Mathematica analysis of MACPro reports for the FFY 2019 reporting cycle as of May 31, 2020.","Rates include statewide 1115 waiver population enrolled in a public non-risk prepaid inpatient health plan population, representing the total Medicaid population.",Yes
Vermont,Behavioral Health Care,Child Core Set,Follow-Up Care for Children Prescribed Attention-Deficit/Hyperactivity Disorder (ADHD) Medication: Ages 6 to 12,ADD-CH,Higher rates are better for this measure,Percentage Newly Prescribed ADHD Medication with at Least 2 Follow-Up Visits in the 9 Months Following the Initiation Phase: Ages 6 to 12,2019,Medicaid & CHIP,Administrative,67.2,40,58.6,52,67.3,,"Mathematica analysis of MACPro reports for the FFY 2019 reporting cycle as of May 31, 2020.","Rates include statewide 1115 waiver population enrolled in a public non-risk prepaid inpatient health plan population, representing the total Medicaid population.",Yes
Vermont,Behavioral Health Care,Child Core Set,Use of First-Line Psychosocial Care for Children and Adolescents on Antipsychotics: Ages 1 to 17,APP-CH,Higher rates are better for this measure,Percentage who had a New Prescription for an Antipsychotic Medication and had Documentation of Psychosocial Care as First-Line Treatment: Ages 1 to 17,2019,Medicaid & CHIP,Administrative,78.8,29,62.8,57.2,69.4,,"Mathematica analysis of MACPro reports for the FFY 2019 reporting cycle as of May 31, 2020.","Rate includes statewide 1115 waiver population enrolled in a public non-risk prepaid inpatient health plan population, representing the total Medicaid population.",Yes
Vermont,Behavioral Health Care,Child Core Set,Use of Multiple Concurrent Antipsychotics in Children and Adolescents: Ages 1 to 17,APC-CH,Lower rates are better for this measure,Percentage on Two or More Concurrent Antipsychotic Medications: Ages 1 to 17,2019,Medicaid & CHIP,Administrative,3.9,42,2.6,3.5,1.7,,"Mathematica analysis of MACPro reports for the FFY 2019 reporting cycle as of May 31, 2020.","Rate includes statewide 1115 waiver population enrolled in a public non-risk prepaid inpatient health plan population, representing the total Medicaid population.",Yes
Vermont,Care of Acute and Chronic Conditions,Child Core Set,Ambulatory Care: Emergency Department (ED) Visits: Ages 0 to 19,AMB-CH,Lower rates are better for this measure,"Emergency Department Visits per 1,000 Beneficiary Months: Ages 0 to 19",2019,Medicaid & CHIP,Administrative,37.0,47,43.6,50.1,37,,"Mathematica analysis of MACPro reports for the FFY 2019 reporting cycle as of May 31, 2020.","Rate includes statewide 1115 waiver population enrolled in a public non-risk prepaid inpatient health plan population, representing the total Medicaid population. Rate was validated by the state's EQRO.",Yes
Vermont,Care of Acute and Chronic Conditions,Child Core Set,Asthma Medication Ratio: Ages 5 to 18,AMR-CH,Higher rates are better for this measure,Percentage with Persistent Asthma who had a Ratio of Controller Medications to Total Asthma Medications of 0.50 or Greater: Ages 5 to 11,2019,Medicaid & CHIP,Administrative,73.2,39,72.8,67.9,79.1,,"Mathematica analysis of MACPro reports for the FFY 2019 reporting cycle as of May 31, 2020.","Rates include statewide 1115 waiver population enrolled in a public non-risk prepaid inpatient health plan population, representing the total Medicaid population.",Yes
Vermont,Care of Acute and Chronic Conditions,Child Core Set,Asthma Medication Ratio: Ages 5 to 18,AMR-CH,Higher rates are better for this measure,Percentage with Persistent Asthma who had a Ratio of Controller Medications to Total Asthma Medications of 0.50 or Greater: Ages 12 to 18,2019,Medicaid & CHIP,Administrative,65.1,39,64.6,59.9,68.7,,"Mathematica analysis of MACPro reports for the FFY 2019 reporting cycle as of May 31, 2020.","Rates include statewide 1115 waiver population enrolled in a public non-risk prepaid inpatient health plan population, representing the total Medicaid population.",Yes
Vermont,Care of Acute and Chronic Conditions,Child Core Set,Asthma Medication Ratio: Ages 5 to 18,AMR-CH,Higher rates are better for this measure,Percentage with Persistent Asthma who had a Ratio of Controller Medications to Total Asthma Medications of 0.50 or Greater: Ages 5 to 18,2019,Medicaid & CHIP,Administrative,69.7,40,69.4,65.6,74,,"Mathematica analysis of MACPro reports for the FFY 2019 reporting cycle as of May 31, 2020.","Rates include statewide 1115 waiver population enrolled in a public non-risk prepaid inpatient health plan population, representing the total Medicaid population.",Yes
