State,Domain,Reporting Program,Measure Name,Measure Abbreviation,Rate Definition,FFY,Population,Methodology,State Rate,Number of States Reporting,Median,Bottom Quartile,Top Quartile,Notes,State Specific Comments,Source,Rate Used in Calculating State Mean and Median
Nevada,Maternal and Perinatal Health,Child Core Set,Prenatal and Postpartum Care: Timeliness of Prenatal Care,PPC-CH,Percentage of Women Delivering a Live Birth with a Prenatal Care Visit in the First Trimester or within 42 Days of Enrollment in Medicaid or CHIP,2018,Medicaid only,Hybrid,75.5,39,80.6,71.3,86.3,,"Rate includes managed care population (3 MCOs). Rate excludes FFS population. Denominator is the sample size; measure-eligible population is 11,330.",Mathematica analysis of MACPro reports for the FFY 2018 reporting cycle.,Yes
Nevada,Maternal and Perinatal Health,Child Core Set,Prenatal and Postpartum Care: Timeliness of Prenatal Care,PPC-CH,Percentage of Women Delivering a Live Birth with a Prenatal Care Visit in the First Trimester or within 42 Days of Enrollment in Medicaid or CHIP,2018,CHIP only,NR,NR,39,80.6,71.3,86.3,NR = State did not report the measure for this population,None,Mathematica analysis of MACPro reports for the FFY 2018 reporting cycle.,
Nevada,Primary Care Access and Preventive Care,Child Core Set,Adolescent Well-Care Visits: Ages 12-21,AWC-CH,Percentage with at Least 1 Well-Care Visit with a Primary Care Practitioner or an Obstetrical/Gynecological Practitioner: Ages 12-21,2018,Medicaid only,Hybrid,48.9,47,48.9,40,57,,"Medicaid rate includes managed care population (3 MCOs). Rate excludes FFS population. Denominator is the sample size; measure-eligible population is 61,238.",Mathematica analysis of MACPro reports for the FFY 2018 reporting cycle.,Yes
Nevada,Primary Care Access and Preventive Care,Child Core Set,Adolescent Well-Care Visits: Ages 12-21,AWC-CH,Percentage with at Least 1 Well-Care Visit with a Primary Care Practitioner or an Obstetrical/Gynecological Practitioner: Ages 12-21,2018,CHIP only,Hybrid,60.1,47,48.9,40,57,,"CHIP rate includes managed care population (3 MCOs). Rate excludes FFS population. Denominator is the sample size; measure-eligible population is 7,348.",Mathematica analysis of MACPro reports for the FFY 2018 reporting cycle.,No
Nevada,Primary Care Access and Preventive Care,Child Core Set,Childhood Immunization Status: Age 2,CIS-CH,Percentage Up-to-Date on Immunizations (Combination 3) by their Second Birthday,2018,Medicaid only,Hybrid,65.4,43,69.5,64,73.4,,"Medicaid rate includes managed care population (3 MCOs). Rate excludes FFS population. Denominator is the sample size; measure-eligible population is 10,975.",Mathematica analysis of MACPro reports for the FFY 2018 reporting cycle.,Yes
Nevada,Primary Care Access and Preventive Care,Child Core Set,Childhood Immunization Status: Age 2,CIS-CH,Percentage Up-to-Date on Immunizations (Combination 3) by their Second Birthday,2018,CHIP only,Hybrid,81.6,43,69.5,64,73.4,,"CHIP rate includes managed care population (3 MCOs). Rate excludes FFS population. Denominator is the sample size, which is equivalent to the measure-eligible population.",Mathematica analysis of MACPro reports for the FFY 2018 reporting cycle.,No
Nevada,Primary Care Access and Preventive Care,Child Core Set,Children and Adolescents' Access to Primary Care Practitioners: Ages 12 Months-19 Years,CAP-CH,Percentage with a PCP Visit in the Past Year: Ages 12-24 Months,2018,Medicaid only,Administrative,94.4,45,95.7,94.6,96.7,,Medicaid rates include managed care population (3 MCOs). Rates exclude FFS population.,Mathematica analysis of MACPro reports for the FFY 2018 reporting cycle.,Yes
Nevada,Primary Care Access and Preventive Care,Child Core Set,Children and Adolescents' Access to Primary Care Practitioners: Ages 12 Months-19 Years,CAP-CH,Percentage with a PCP Visit in the Past Year: Ages 25 Months-6 Years,2018,Medicaid only,Administrative,84.1,45,87.7,86,90.1,,Medicaid rates include managed care population (3 MCOs). Rates exclude FFS population.,Mathematica analysis of MACPro reports for the FFY 2018 reporting cycle.,Yes
Nevada,Primary Care Access and Preventive Care,Child Core Set,Children and Adolescents' Access to Primary Care Practitioners: Ages 12 Months-19 Years,CAP-CH,Percentage with a PCP Visit in the Past Two Years: Ages 7-11 Years,2018,Medicaid only,Administrative,86.3,45,91.1,89.2,93.8,,Medicaid rates include managed care population (3 MCOs). Rates exclude FFS population.,Mathematica analysis of MACPro reports for the FFY 2018 reporting cycle.,Yes
Nevada,Primary Care Access and Preventive Care,Child Core Set,Children and Adolescents' Access to Primary Care Practitioners: Ages 12 Months-19 Years,CAP-CH,Percentage with a PCP Visit in the Past Two Years: Ages 12-19 Years,2018,Medicaid only,Administrative,84.2,45,90.6,87.7,92.7,,Medicaid rates include managed care population (3 MCOs). Rates exclude FFS population.,Mathematica analysis of MACPro reports for the FFY 2018 reporting cycle.,Yes
Nevada,Primary Care Access and Preventive Care,Child Core Set,Children and Adolescents' Access to Primary Care Practitioners: Ages 12 Months-19 Years,CAP-CH,Percentage with a PCP Visit in the Past Year: Ages 12-24 Months,2018,CHIP only,Administrative,97.5,45,95.7,94.6,96.7,,CHIP rates include managed care population (3 MCOs). Rates exclude FFS population.,Mathematica analysis of MACPro reports for the FFY 2018 reporting cycle.,No
Nevada,Primary Care Access and Preventive Care,Child Core Set,Children and Adolescents' Access to Primary Care Practitioners: Ages 12 Months-19 Years,CAP-CH,Percentage with a PCP Visit in the Past Year: Ages 25 Months-6 Years,2018,CHIP only,Administrative,89.4,45,87.7,86,90.1,,CHIP rates include managed care population (3 MCOs). Rates exclude FFS population.,Mathematica analysis of MACPro reports for the FFY 2018 reporting cycle.,No
Nevada,Primary Care Access and Preventive Care,Child Core Set,Children and Adolescents' Access to Primary Care Practitioners: Ages 12 Months-19 Years,CAP-CH,Percentage with a PCP Visit in the Past Two Years: Ages 7-11 Years,2018,CHIP only,Administrative,92.6,45,91.1,89.2,93.8,,CHIP rates include managed care population (3 MCOs). Rates exclude FFS population.,Mathematica analysis of MACPro reports for the FFY 2018 reporting cycle.,No
Nevada,Primary Care Access and Preventive Care,Child Core Set,Children and Adolescents' Access to Primary Care Practitioners: Ages 12 Months-19 Years,CAP-CH,Percentage with a PCP Visit in the Past Two Years: Ages 12-19 Years,2018,CHIP only,Administrative,90.5,45,90.6,87.7,92.7,,CHIP rates include managed care population (3 MCOs). Rates exclude FFS population.,Mathematica analysis of MACPro reports for the FFY 2018 reporting cycle.,No
New Mexico,Care of Acute and Chronic Conditions,Child Core Set,Ambulatory Care: Emergency Department (ED) Visits: Ages 0-19,AMB-CH,"Emergency Department Visits per 1,000 Beneficiary Months: Ages 0-19",2018,Medicaid & CHIP,Administrative,35.8,44,44.5,50,37.5,,Rate includes managed care population (4 MCOs). MCO rates were audited by certified HEDIS auditors.,Mathematica analysis of MACPro reports for the FFY 2018 reporting cycle.,Yes
Nevada,Primary Care Access and Preventive Care,Child Core Set,Immunizations for Adolescents: Age 13,IMA-CH,Percentage Completing the Human Papillomavirus (HPV) Vaccine Series by Their 13th Birthday,2018,Medicaid only,Hybrid,40.1,44,32.3,23.8,40.3,,"Medicaid rates include managed care population (3 MCOs). Rates exclude FFS population. Denominator is the sample size; measure-eligible population is 7,971.",Mathematica analysis of MACPro reports for the FFY 2018 reporting cycle.,Yes
Nevada,Primary Care Access and Preventive Care,Child Core Set,Immunizations for Adolescents: Age 13,IMA-CH,Percentage Receiving Meningococcal Conjugate and Tdap Vaccines (Combination 1) by their 13th Birthday,2018,Medicaid only,Hybrid,83.4,43,77.3,64.3,84.4,,"Medicaid rates include managed care population (3 MCOs). Rates exclude FFS population. Denominator is the sample size; measure-eligible population is 7,971.",Mathematica analysis of MACPro reports for the FFY 2018 reporting cycle.,Yes
Nevada,Primary Care Access and Preventive Care,Child Core Set,Immunizations for Adolescents: Age 13,IMA-CH,Percentage Completing the Human Papillomavirus (HPV) Vaccine Series by Their 13th Birthday,2018,CHIP only,Hybrid,54.4,44,32.3,23.8,40.3,,"CHIP rates include managed care population (3 MCOs). Rates exclude FFS population. Denominator is the sample size; measure-eligible population is 1,112.",Mathematica analysis of MACPro reports for the FFY 2018 reporting cycle.,No
Nevada,Primary Care Access and Preventive Care,Child Core Set,Immunizations for Adolescents: Age 13,IMA-CH,Percentage Receiving Meningococcal Conjugate and Tdap Vaccines (Combination 1) by their 13th Birthday,2018,CHIP only,Hybrid,88.0,43,77.3,64.3,84.4,,"CHIP rates include managed care population (3 MCOs). Rates exclude FFS population. Denominator is the sample size; measure-eligible population is 1,112.",Mathematica analysis of MACPro reports for the FFY 2018 reporting cycle.,No
Nevada,Primary Care Access and Preventive Care,Child Core Set,Weight Assessment and Counseling for Nutrition and Physical Activity for Children/Adolescents - Body Mass Index Assessment for Children/Adolescents: Ages 3-17,WCC-CH,Percentage who had an Outpatient Visit with a Primary Care Practitioner or Obstetrical/Gynecological Practitioner who had Body Mass Index Percentile Documented in the Medical Record: Ages 3-17,2018,Medicaid only,Hybrid,40.1,37,69.7,39.7,77.2,,"Medicaid rate includes managed care population (3 MCOs). Rate excludes FFS population. Denominator is the sample size; measure-eligible population is 97,841.",Mathematica analysis of MACPro reports for the FFY 2018 reporting cycle.,Yes
Nevada,Primary Care Access and Preventive Care,Child Core Set,Weight Assessment and Counseling for Nutrition and Physical Activity for Children/Adolescents - Body Mass Index Assessment for Children/Adolescents: Ages 3-17,WCC-CH,Percentage who had an Outpatient Visit with a Primary Care Practitioner or Obstetrical/Gynecological Practitioner who had Body Mass Index Percentile Documented in the Medical Record: Ages 3-17,2018,CHIP only,Hybrid,42.0,37,69.7,39.7,77.2,,"CHIP rate includes managed care population (3 MCOs). Rate excludes FFS population. Denominator is the sample size; measure-eligible population is 12,585.",Mathematica analysis of MACPro reports for the FFY 2018 reporting cycle.,No
Nevada,Primary Care Access and Preventive Care,Child Core Set,Well-Child Visits in the First 15 Months of Life,W15-CH,Percentage of Children who had 6 or More Well-Child Visits with a Primary Care Practitioner during the First 15 Months of Life,2018,Medicaid only,Hybrid,64.5,47,63.2,57.3,69.5,,"Medicaid rate includes managed care population (3 MCOs). Rate excludes FFS population. Denominator is the sample size; measure-eligible population is 11,222.",Mathematica analysis of MACPro reports for the FFY 2018 reporting cycle.,Yes
Nevada,Primary Care Access and Preventive Care,Child Core Set,Well-Child Visits in the First 15 Months of Life,W15-CH,Percentage of Children who had 6 or More Well-Child Visits with a Primary Care Practitioner during the First 15 Months of Life,2018,CHIP only,Hybrid,74.8,47,63.2,57.3,69.5,,"CHIP rate includes managed care population (3 MCOs). Rate excludes FFS population. Denominator is the sample size, which is equivalent to the measure-eligible population.",Mathematica analysis of MACPro reports for the FFY 2018 reporting cycle.,No
Nevada,Primary Care Access and Preventive Care,Child Core Set,"Well-Child Visits in the Third, Fourth, Fifth, and Sixth Years of Life: Ages 3-6",W34-CH,Percentage who had 1 or More Well-Child Visits with a Primary Care Practitioner: Ages 3-6,2018,Medicaid only,Hybrid,71.6,48,69.3,62.1,76.6,,"Medicaid rate includes managed care population (3 MCOs). Rate excludes FFS population. Denominator is the sample size; measure-eligible population is 41,274.",Mathematica analysis of MACPro reports for the FFY 2018 reporting cycle.,Yes
Nevada,Primary Care Access and Preventive Care,Child Core Set,"Well-Child Visits in the Third, Fourth, Fifth, and Sixth Years of Life: Ages 3-6",W34-CH,Percentage who had 1 or More Well-Child Visits with a Primary Care Practitioner: Ages 3-6,2018,CHIP only,Hybrid,75.4,48,69.3,62.1,76.6,,"CHIP rate includes managed care population (3 MCOs). Rate excludes FFS population. Denominator is the sample size; measure-eligible population is 2,845.",Mathematica analysis of MACPro reports for the FFY 2018 reporting cycle.,No
New Hampshire,Behavioral Health Care,Child Core Set,Follow-Up After Hospitalization for Mental Illness: Ages 6-20,FUH-CH,Percentage of Hospitalizations for Mental Illness with a Follow-Up Visit Within 7 Days of Discharge: Ages 6-20,2018,Medicaid & CHIP,Administrative,61.1,45,44.7,35.1,55.4,,Rates include FFS and managed care populations (2 MCOs).,Mathematica analysis of MACPro reports for the FFY 2018 reporting cycle.,Yes
New Hampshire,Behavioral Health Care,Child Core Set,Follow-Up After Hospitalization for Mental Illness: Ages 6-20,FUH-CH,Percentage of Hospitalizations for Mental Illness with a Follow-Up Visit Within 30 Days of Discharge: Ages 6-20,2018,Medicaid & CHIP,Administrative,78.0,44,67.1,56.6,76.2,,Rates include FFS and managed care populations (2 MCOs).,Mathematica analysis of MACPro reports for the FFY 2018 reporting cycle.,Yes
New Hampshire,Behavioral Health Care,Child Core Set,Follow-Up Care for Children Newly Prescribed Attention-Deficit/Hyperactivity Disorder (ADHD) Medication: Ages 6-12,ADD-CH,Percentage Newly Prescribed ADHD Medication with 1 Follow-Up Visit During the 30-Day Initiation Phase: Ages 6-12,2018,Medicaid & CHIP,Administrative,46.9,40,48.7,43,56.3,,"Rates include managed care population (2 MCOs), representing 88 percent of the population. Rates exclude FFS population, representing 12 percent of the population. MCO rates were audited by certified HEDIS auditors.",Mathematica analysis of MACPro reports for the FFY 2018 reporting cycle.,Yes
New Hampshire,Behavioral Health Care,Child Core Set,Follow-Up Care for Children Newly Prescribed Attention-Deficit/Hyperactivity Disorder (ADHD) Medication: Ages 6-12,ADD-CH,Percentage Newly Prescribed ADHD Medication with at Least 2 Follow-Up Visits in the 9 Months Following the Initiation Phase: Ages 6-12,2018,Medicaid & CHIP,Administrative,56.4,40,61.1,53.1,66.2,,"Rates include managed care population (2 MCOs), representing 88 percent of the population. Rates exclude FFS population, representing 12 percent of the population. MCO rates were audited by certified HEDIS auditors.",Mathematica analysis of MACPro reports for the FFY 2018 reporting cycle.,Yes
New Hampshire,Behavioral Health Care,Child Core Set,Use of First-Line Psychosocial Care for Children and Adolescents on Antipsychotics: Ages 1-17,APP-CH,Percentage who had a New Prescription for an Antipsychotic Medication and had Documentation of Psychosocial Care as First-Line Treatment: Ages 1-17,2018,Medicaid & CHIP,Administrative,60.5,28,63.5,57,69,,"Rate includes managed care population (2 MCOs), representing 88 percent of the population. Rate excludes FFS population, representing 12 percent of the population. MCO rates were audited by certified HEDIS auditors.",Mathematica analysis of MACPro reports for the FFY 2018 reporting cycle.,Yes
